"Country","Region","City","Surface","Bedrooms","Density","houseid","date","price"
"China","Guangdong",NA,244.8844,2,5197.5,47,"2028-01-02",1148528.51663064
"China","Guangdong",NA,244.8844,2,5197.5,47,"2029-01-01",1362134.81712044
"China","Guangdong",NA,244.8844,2,5197.5,47,"2030-01-01",1534831.98955429
"China","Guangdong",NA,244.8844,2,5197.5,47,"2031-01-02",2015210.45716997
"China","Guangdong",NA,244.8844,2,5197.5,47,"2032-01-02",1931520.31687191
"China","Guangdong",NA,244.8844,2,5197.5,47,"2033-01-01",2249432.6563449
"China","Guangdong",NA,244.8844,2,5197.5,47,"2034-01-01",2040009.62410127
"China","Guangdong",NA,244.8844,2,5197.5,47,"2035-01-02",1970312.61231001
"China","Guangdong",NA,244.8844,2,5197.5,47,"2036-01-02",1943767.58691128
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2027-01-02",2857966.88950707
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2028-01-02",2827284.14437807
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2029-01-01",2796982.2992624
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2030-01-01",2817735.87487437
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2031-01-02",2814684.48275117
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2032-01-02",2824778.70537699
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2033-01-01",2838023.77040205
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2034-01-01",2836581.1255485
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2035-01-02",2824252.14269649
"Italy","Lombardy","Brescia",274.7053,4,5230,48,"2036-01-02",2823292.54529508
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2027-01-02",4062342.84144944
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2028-01-02",4668465.16232075
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2029-01-01",4829399.40691824
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2030-01-01",4774312.28974884
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2031-01-02",4995035.0157375
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2032-01-02",5173450.4220733
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2033-01-01",5221355.62618307
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2034-01-01",5524880.5876304
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2035-01-02",5996228.83169124
"Canada","Quebec","Montreal",431.4276,3,2220,50,"2036-01-02",6006604.02613026
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2027-01-02",2057090.62046343
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2028-01-02",2182445.74358481
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2029-01-01",2546607.85037274
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2030-01-01",2802991.52067011
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2031-01-02",2502395.64290698
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2032-01-02",2129129.29208298
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2033-01-01",1897454.53462538
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2034-01-01",1435165.16701856
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2035-01-02",1301067.94770259
"India","Maharashtra","Mumbai",247.6714,1,1803.5,53,"2036-01-02",1068424.90942336
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2027-01-02",646993.873649038
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2028-01-02",797367.835792965
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2029-01-01",648725.918446199
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2030-01-01",736004.163793327
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2031-01-02",827551.714964776
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2032-01-02",666512.080541592
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2033-01-01",696273.406265293
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2034-01-01",664665.83766003
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2035-01-02",712915.847367771
"Mexico","Jalisco","Zapopan",206.7025,6,5667.5,54,"2036-01-02",702548.870502053
"India","Karnataka",NA,237.5453,1,1562,55,"2027-01-02",1724853.48928491
"India","Karnataka",NA,237.5453,1,1562,55,"2028-01-02",1829962.72432043
"India","Karnataka",NA,237.5453,1,1562,55,"2029-01-01",2135309.64210328
"India","Karnataka",NA,237.5453,1,1562,55,"2030-01-01",2350285.23136947
"India","Karnataka",NA,237.5453,1,1562,55,"2031-01-02",2098238.07143075
"India","Karnataka",NA,237.5453,1,1562,55,"2032-01-02",1785257.32024421
"India","Karnataka",NA,237.5453,1,1562,55,"2033-01-01",1590999.95024563
"India","Karnataka",NA,237.5453,1,1562,55,"2034-01-01",1203374.13500746
"India","Karnataka",NA,237.5453,1,1562,55,"2035-01-02",1090934.72454121
"India","Karnataka",NA,237.5453,1,1562,55,"2036-01-02",895865.45907376
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2027-01-02",1399670.85260396
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2028-01-02",1608508.89969837
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2029-01-01",1663958.42233604
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2030-01-01",1644978.2832229
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2031-01-02",1721027.78916844
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2032-01-02",1782500.40574715
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2033-01-01",1799006.03328709
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2034-01-01",1903584.8584027
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2035-01-02",2065986.80830868
"Canada","Ontario","Hamilton",159.8809,5,640,58,"2036-01-02",2069561.557613
"China","Guangdong",NA,373.458,2,735,59,"2027-01-02",1609224.48585508
"China","Guangdong",NA,373.458,2,735,59,"2028-01-02",2031801.5923682
"China","Guangdong",NA,373.458,2,735,59,"2029-01-01",2409681.30122232
"China","Guangdong",NA,373.458,2,735,59,"2030-01-01",2715190.81610833
"China","Guangdong",NA,373.458,2,735,59,"2031-01-02",3565003.18150284
"China","Guangdong",NA,373.458,2,735,59,"2032-01-02",3416951.34137792
"China","Guangdong",NA,373.458,2,735,59,"2033-01-01",3979353.39602577
"China","Guangdong",NA,373.458,2,735,59,"2034-01-01",3608874.08773706
"China","Guangdong",NA,373.458,2,735,59,"2035-01-02",3485576.75772715
"China","Guangdong",NA,373.458,2,735,59,"2036-01-02",3438617.34479694
"UK","Wales",NA,700,2,0,61,"2027-01-02",1776178.89953641
"UK","Wales",NA,164.0614,2,2712,61,"2028-01-02",1884250.49617463
"UK","Wales",NA,164.0614,2,2712,61,"2029-01-01",2246698.66453626
"UK","Wales",NA,164.0614,2,2712,61,"2030-01-01",2287144.14053871
"UK","Wales",NA,164.0614,2,2712,61,"2031-01-02",2414393.56419804
"UK","Wales",NA,164.0614,2,2712,61,"2032-01-02",2751814.14805698
"UK","Wales",NA,164.0614,2,2712,61,"2033-01-01",3235695.09589681
"UK","Wales",NA,164.0614,2,2712,61,"2034-01-01",3016186.7093735
"UK","Wales",NA,164.0614,2,2712,61,"2035-01-02",3327954.36605747
"UK","Wales",NA,164.0614,2,2712,61,"2036-01-02",3575081.25004431
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2027-01-02",571611.478415976
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2028-01-02",659055.194788999
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2029-01-01",686416.566898505
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2030-01-01",827395.639005836
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2031-01-02",780816.620703868
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2032-01-02",796596.089295439
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2033-01-01",896711.426880892
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2034-01-01",934607.444903696
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2035-01-02",1021947.6574685
"Australia","New South Wales","Newcastle",65.3087,2,5492.5,62,"2036-01-02",990884.640115487
"Italy","Sicily",NA,249.4365,2,1821,63,"2027-01-02",1249146.46950707
"Italy","Sicily",NA,249.4365,2,1821,63,"2028-01-02",1218463.72437807
"Italy","Sicily",NA,249.4365,2,1821,63,"2029-01-01",1188161.8792624
"Italy","Sicily",NA,249.4365,2,1821,63,"2030-01-01",1208915.45487437
"Italy","Sicily",NA,249.4365,2,1821,63,"2031-01-02",1205864.06275117
"Italy","Sicily",NA,249.4365,2,1821,63,"2032-01-02",1215958.28537699
"Italy","Sicily",NA,249.4365,2,1821,63,"2033-01-01",1229203.35040205
"Italy","Sicily",NA,249.4365,2,1821,63,"2034-01-01",1227760.7055485
"Italy","Sicily",NA,249.4365,2,1821,63,"2035-01-02",1215431.72269649
"Italy","Sicily",NA,249.4365,2,1821,63,"2036-01-02",1214472.12529508
"USA","Texas","Houston",198.2486,4,5778.5,64,"2027-01-02",886390.615949927
"USA","Texas","Houston",198.2486,4,5778.5,64,"2028-01-02",879988.385286637
"USA","Texas","Houston",198.2486,4,5778.5,64,"2029-01-01",942150.451396572
"USA","Texas","Houston",198.2486,4,5778.5,64,"2030-01-01",1049558.66364613
"USA","Texas","Houston",198.2486,4,5778.5,64,"2031-01-02",1034548.60793919
"USA","Texas","Houston",198.2486,4,5778.5,64,"2032-01-02",1089898.84490322
"USA","Texas","Houston",198.2486,4,5778.5,64,"2033-01-01",1098467.98948689
"USA","Texas","Houston",198.2486,4,5778.5,64,"2034-01-01",1121638.5021634
"USA","Texas","Houston",198.2486,4,5778.5,64,"2035-01-02",1074904.20144252
"USA","Texas","Houston",198.2486,4,5778.5,64,"2036-01-02",1245883.14634796
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2027-01-02",367729.133078094
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2028-01-02",423983.43032224
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2029-01-01",441585.549988448
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2030-01-01",532280.21572862
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2031-01-02",502314.998677211
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2032-01-02",512466.247426959
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2033-01-01",576872.452844912
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2034-01-01",601251.721597973
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2035-01-02",657439.432765554
"Australia","New South Wales","Sydney",64.3797,6,3214,65,"2036-01-02",637455.970443093
"USA","New York","Rochester",196.3906,3,7116,70,"2027-01-02",414080.308611432
"USA","New York","Rochester",196.3906,3,7116,70,"2028-01-02",411089.52294536
"USA","New York","Rochester",196.3906,3,7116,70,"2029-01-01",440128.706048868
"USA","New York","Rochester",196.3906,3,7116,70,"2030-01-01",490304.822834923
"USA","New York","Rochester",196.3906,3,7116,70,"2031-01-02",483292.850026376
"USA","New York","Rochester",196.3906,3,7116,70,"2032-01-02",509149.867716592
"USA","New York","Rochester",196.3906,3,7116,70,"2033-01-01",513152.999020211
"USA","New York","Rochester",196.3906,3,7116,70,"2034-01-01",523977.164483452
"USA","New York","Rochester",196.3906,3,7116,70,"2035-01-02",502145.062451177
"USA","New York","Rochester",196.3906,3,7116,70,"2036-01-02",582018.462000572
"India","Karnataka",NA,141.208,6,4970,71,"2027-01-02",922002.985271379
"India","Karnataka",NA,141.208,6,4970,71,"2028-01-02",978188.063647236
"India","Karnataka",NA,141.208,6,4970,71,"2029-01-01",1141408.16986966
"India","Karnataka",NA,141.208,6,4970,71,"2030-01-01",1256321.19656741
"India","Karnataka",NA,141.208,6,4970,71,"2031-01-02",1121591.93675705
"India","Karnataka",NA,141.208,6,4970,71,"2032-01-02",954291.242107261
"India","Karnataka",NA,141.208,6,4970,71,"2033-01-01",850452.929947825
"India","Karnataka",NA,141.208,6,4970,71,"2034-01-01",643251.471367126
"India","Karnataka",NA,141.208,6,4970,71,"2035-01-02",583148.121861764
"India","Karnataka",NA,141.208,6,4970,71,"2036-01-02",478875.819192018
"India","Karnataka",NA,352.6484,6,4894,72,"2027-01-02",2344065.89997554
"India","Karnataka",NA,352.6484,6,4894,72,"2028-01-02",2486908.74149793
"India","Karnataka",NA,352.6484,6,4894,72,"2029-01-01",2901873.43391024
"India","Karnataka",NA,352.6484,6,4894,72,"2030-01-01",3194024.01438356
"India","Karnataka",NA,352.6484,6,4894,72,"2031-01-02",2851493.38411944
"India","Karnataka",NA,352.6484,6,4894,72,"2032-01-02",2426154.35633381
"India","Karnataka",NA,352.6484,6,4894,72,"2033-01-01",2162159.71582588
"India","Karnataka",NA,352.6484,6,4894,72,"2034-01-01",1635378.47840803
"India","Karnataka",NA,352.6484,6,4894,72,"2035-01-02",1482573.9709385
"India","Karnataka",NA,352.6484,6,4894,72,"2036-01-02",1217475.96919164
"Germany","Berlin",NA,178.8325,5,9374,73,"2027-01-02",801391.679427542
"Germany","Berlin",NA,178.8325,5,9374,73,"2028-01-02",825433.513391982
"Germany","Berlin",NA,178.8325,5,9374,73,"2029-01-01",849540.960136879
"Germany","Berlin",NA,178.8325,5,9374,73,"2030-01-01",873582.669627595
"Germany","Berlin",NA,178.8325,5,9374,73,"2031-01-02",897624.489549462
"Germany","Berlin",NA,178.8325,5,9374,73,"2032-01-02",921666.407089802
"Germany","Berlin",NA,178.8325,5,9374,73,"2033-01-01",945773.920030423
"Germany","Berlin",NA,178.8325,5,9374,73,"2034-01-01",969815.613738897
"Germany","Berlin",NA,178.8325,5,9374,73,"2035-01-02",993857.476505057
"Germany","Berlin",NA,178.8325,5,9374,73,"2036-01-02",1017899.15446617
"China","Guangdong",NA,400.3061,4,7294,75,"2027-01-02",3260020.15150493
"China","Guangdong",NA,400.3061,4,7294,75,"2028-01-02",4116090.82089037
"China","Guangdong",NA,400.3061,4,7294,75,"2029-01-01",4881612.02476061
"China","Guangdong",NA,400.3061,4,7294,75,"2030-01-01",5500523.29771186
"China","Guangdong",NA,400.3061,4,7294,75,"2031-01-02",7222101.27551158
"China","Guangdong",NA,400.3061,4,7294,75,"2032-01-02",6922172.96437967
"China","Guangdong",NA,400.3061,4,7294,75,"2033-01-01",8061505.63518821
"China","Guangdong",NA,400.3061,4,7294,75,"2034-01-01",7310976.40738128
"China","Guangdong",NA,400.3061,4,7294,75,"2035-01-02",7061196.60102601
"China","Guangdong",NA,400.3061,4,7294,75,"2036-01-02",6966064.67021029
"China","Shanghai",NA,700,6,0,77,"2027-01-02",849443.389620223
"China","Shanghai",NA,225.1896,6,5135.5,77,"2028-01-02",1072504.45592116
"China","Shanghai",NA,225.1896,6,5135.5,77,"2029-01-01",1271971.60520902
"China","Shanghai",NA,225.1896,6,5135.5,77,"2030-01-01",1433237.50699407
"China","Shanghai",NA,225.1896,6,5135.5,77,"2031-01-02",1881818.48655723
"China","Shanghai",NA,225.1896,6,5135.5,77,"2032-01-02",1803668.01220101
"China","Shanghai",NA,225.1896,6,5135.5,77,"2033-01-01",2100536.91509718
"China","Shanghai",NA,225.1896,6,5135.5,77,"2034-01-01",1904976.13275568
"China","Shanghai",NA,225.1896,6,5135.5,77,"2035-01-02",1839892.54568915
"China","Shanghai",NA,225.1896,6,5135.5,77,"2036-01-02",1815104.60389194
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2027-01-02",622166.709427542
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2028-01-02",640831.794291982
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2029-01-01",659547.761117427
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2030-01-01",678212.721508142
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2031-01-02",696877.792330009
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2032-01-02",715542.96077035
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2033-01-01",734258.993791519
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2034-01-01",752923.938399993
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2035-01-02",771589.052066153
"Germany","Bavaria","Munich",81.5662,2,7834.5,78,"2036-01-02",790253.98092727
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2027-01-02",1100345.77588796
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2028-01-02",1268673.96307839
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2029-01-01",1321344.30186624
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2030-01-01",1592727.45692776
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2031-01-02",1503063.36170069
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2032-01-02",1533438.66427265
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2033-01-01",1726159.58219233
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2034-01-01",1799108.99788622
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2035-01-02",1967237.94139021
"Australia","New South Wales","Newcastle",361.8455,6,9481.5,79,"2036-01-02",1907441.97643612
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2027-01-02",2615739.02490552
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2028-01-02",2639404.38476306
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2029-01-01",2579005.43756257
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2030-01-01",2670362.07582312
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2031-01-02",2638287.5778093
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2032-01-02",2660390.34739929
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2033-01-01",2629359.0058047
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2034-01-01",2647480.21753455
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2035-01-02",2650610.22840815
"South Korea","Busan",NA,350.5117,2,2467.5,80,"2036-01-02",2639414.40180075
"USA","California","San Francisco",212.9268,2,8536,81,"2027-01-02",1275767.45348193
"USA","California","San Francisco",212.9268,2,8536,81,"2028-01-02",1266552.79708117
"USA","California","San Francisco",212.9268,2,8536,81,"2029-01-01",1356021.66389944
"USA","California","San Francisco",212.9268,2,8536,81,"2030-01-01",1510612.52702632
"USA","California","San Francisco",212.9268,2,8536,81,"2031-01-02",1489008.78031388
"USA","California","San Francisco",212.9268,2,8536,81,"2032-01-02",1568673.49077352
"USA","California","San Francisco",212.9268,2,8536,81,"2033-01-01",1581006.89750325
"USA","California","San Francisco",212.9268,2,8536,81,"2034-01-01",1614355.84913881
"USA","California","San Francisco",212.9268,2,8536,81,"2035-01-02",1547091.95331424
"USA","California","San Francisco",212.9268,2,8536,81,"2036-01-02",1793179.12385267
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2027-01-02",1809193.56097626
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2028-01-02",2085959.53678961
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2029-01-01",2172560.34889571
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2030-01-01",2618769.77456329
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2031-01-02",2471343.65880011
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2032-01-02",2521286.8703161
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2033-01-01",2838159.48563954
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2034-01-01",2958103.2488115
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2035-01-02",3234541.62724368
"Australia","New South Wales","Wollongong",257.4259,5,7989.5,85,"2036-01-02",3136224.82798119
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2027-01-02",409168.133649038
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2028-01-02",559542.095792965
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2029-01-01",410900.178446199
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2030-01-01",498178.423793327
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2031-01-02",589725.974964776
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2032-01-02",428686.340541592
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2033-01-01",458447.666265293
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2034-01-01",426840.09766003
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2035-01-02",475090.107367771
"Mexico","Nuevo Leon",NA,95.3154,4,6728,88,"2036-01-02",464723.130502053
"China","Guangdong",NA,335.9264,4,146.5,90,"2027-01-02",3625720.36333899
"China","Guangdong",NA,335.9264,4,146.5,90,"2028-01-02",4577822.71676007
"China","Guangdong",NA,335.9264,4,146.5,90,"2029-01-01",5429218.01140537
"China","Guangdong",NA,335.9264,4,146.5,90,"2030-01-01",6117557.07102851
"China","Guangdong",NA,335.9264,4,146.5,90,"2031-01-02",8032256.99345166
"China","Guangdong",NA,335.9264,4,146.5,90,"2032-01-02",7698683.53848058
"China","Guangdong",NA,335.9264,4,146.5,90,"2033-01-01",8965823.45577862
"China","Guangdong",NA,335.9264,4,146.5,90,"2034-01-01",8131101.89637831
"China","Guangdong",NA,335.9264,4,146.5,90,"2035-01-02",7853302.46933025
"China","Guangdong",NA,335.9264,4,146.5,90,"2036-01-02",7747498.89673482
